,age,education,employment_status,fam_income,hh_income,hours_worked,labor_status,married,numfamily,personal_income,race,school_status,sex,state,wage_income,education_hs,education_college,state_nh,sex_male,school_status_attending,race_white,labor_status_working,personal_income_none,hh_income_cleaned,personal_income_cleaned,fam_income_cleaned,married_now,wage_income_cleaned
212,12,1,0,20244,20244,999,0,6,10,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,20244,0,20244,0,9999999
213,10,1,0,20244,20244,999,0,6,10,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,20244,0,20244,0,9999999
214,10,1,0,20244,20244,999,0,6,10,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,20244,0,20244,0,9999999
215,1,1,0,20244,20244,999,0,6,10,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,20244,0,20244,0,9999999
216,85,73,36,58459,58459,999,1,1,2,6641,100,0,2,33,0,1,0,1,0,0,1,0,0,58459,6641,58459,1,0
217,85,81,36,58459,58459,999,1,1,2,51818,100,0,1,33,0,1,0,1,1,0,1,0,0,58459,51818,58459,1,0
218,80,123,36,83931,83931,999,1,1,2,70794,100,0,1,33,0,1,1,1,1,0,1,0,0,83931,70794,83931,1,0
219,80,111,36,83931,83931,999,1,1,2,13137,100,0,2,33,0,1,1,1,0,0,1,0,0,83931,13137,83931,1,0
220,37,73,10,42988,42988,45,2,4,3,42988,100,5,1,33,35000,1,0,1,1,0,1,1,0,42988,42988,42988,0,35000
221,15,40,34,42988,42988,999,1,4,3,0,100,0,2,33,0,0,0,1,0,0,1,0,1,42988,0,42988,0,0
222,9,1,0,42988,42988,999,0,6,3,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,42988,0,42988,0,9999999
223,63,123,10,153907,153907,35,2,1,2,141890,100,0,2,33,140000,1,1,1,0,0,1,1,0,153907,141890,153907,1,140000
224,53,73,10,153907,153907,80,2,1,2,12017,100,5,1,33,12000,1,0,1,1,0,1,1,0,153907,12017,153907,1,12000
225,61,73,10,15000,15000,30,2,4,1,15000,100,0,2,33,15000,1,0,1,0,0,1,1,0,15000,15000,15000,0,15000
226,62,73,21,70705,70705,999,2,1,2,9017,100,0,2,33,8612,1,0,1,0,0,1,1,0,70705,9017,70705,1,8612
227,62,91,10,70705,70705,32,2,1,2,61688,100,0,1,33,61199,1,0,1,1,0,1,1,0,70705,61688,70705,1,61199
228,52,81,32,60786,60786,999,1,1,5,13801,100,5,1,33,0,1,0,1,1,0,1,0,0,60786,13801,60786,1,0
229,44,73,10,60786,60786,40,2,1,5,46685,100,5,2,33,45000,1,0,1,0,0,1,1,0,60786,46685,60786,1,45000
230,18,60,34,60786,60786,999,1,6,5,300,100,1,1,33,300,0,0,1,1,1,1,0,0,60786,300,60786,0,300
231,16,40,34,60786,60786,999,1,6,5,0,100,1,2,33,0,0,0,1,0,1,1,0,1,60786,0,60786,0,0
232,12,1,0,60786,60786,999,0,6,5,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,60786,0,60786,0,9999999
233,49,73,32,3415,3415,999,1,4,3,3415,100,5,1,33,0,1,0,1,1,0,1,0,0,3415,3415,3415,0,0
234,12,1,0,3415,3415,999,0,6,3,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,3415,0,3415,0,9999999
235,11,1,0,3415,3415,999,0,6,3,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,3415,0,3415,0,9999999
236,76,73,36,48669,48669,999,1,5,1,48669,100,0,2,33,0,1,0,1,0,0,1,0,0,48669,48669,48669,0,0
237,54,81,10,50004,75741,99,2,6,1,50004,100,5,1,33,50000,1,0,1,1,0,1,1,0,75741,50004,50004,0,50000
238,59,73,10,16677,75741,15,2,6,1,16677,100,0,1,33,5000,1,0,1,1,0,1,1,0,75741,16677,16677,0,5000
239,51,2,32,9060,75741,999,1,6,1,9060,100,5,1,33,0,0,0,1,1,0,1,0,0,75741,9060,9060,0,0
240,33,81,10,15200,15200,50,2,6,1,15200,100,5,1,33,0,1,0,1,1,0,1,1,0,15200,15200,15200,0,0
241,50,91,10,117293,117293,40,2,1,2,57039,100,5,1,33,52000,1,0,1,1,0,1,1,0,117293,57039,117293,1,52000
242,43,91,10,117293,117293,40,2,1,2,60254,100,5,2,33,60000,1,0,1,0,0,1,1,0,117293,60254,117293,1,60000
243,63,81,36,15994,15994,999,1,4,1,15994,100,0,2,33,3194,1,0,1,0,0,1,0,0,15994,15994,15994,0,3194
244,65,111,36,12297,28980,999,1,4,1,12297,100,0,1,33,0,1,1,1,1,0,1,0,0,28980,12297,12297,0,0
245,69,73,36,16683,28980,999,1,4,1,16683,100,0,2,33,0,1,0,1,0,0,1,0,0,28980,16683,16683,0,0
246,41,50,32,10968,29968,999,1,4,3,10968,100,5,2,33,0,0,0,1,0,0,1,0,0,29968,10968,10968,0,0
247,17,60,34,10968,29968,999,1,6,3,0,100,1,2,33,0,0,0,1,0,1,1,0,1,29968,0,10968,0,0
248,8,1,0,10968,29968,999,0,6,3,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,29968,0,10968,0,9999999
249,45,60,10,19000,29968,40,2,6,1,19000,100,5,1,33,19000,0,0,1,1,0,1,1,0,29968,19000,19000,0,19000
250,55,81,32,39748,39748,999,1,1,3,7248,100,0,2,33,0,1,0,1,0,0,1,0,0,39748,7248,39748,1,0
251,54,73,32,39748,39748,999,1,1,3,31800,100,5,1,33,0,1,0,1,1,0,1,0,0,39748,31800,39748,1,0
252,18,60,34,39748,39748,999,1,6,3,700,100,1,1,33,700,0,0,1,1,1,1,0,0,39748,700,39748,0,700
253,16,40,34,0,39748,999,1,6,1,0,100,1,1,33,0,0,0,1,1,1,1,0,1,39748,0,0,0,0
254,30,81,10,31700,35400,50,2,4,1,31700,100,5,1,33,29800,1,0,1,1,0,1,1,0,35400,31700,31700,0,29800
255,24,73,10,3700,35400,35,2,6,2,3700,100,5,2,33,3700,1,0,1,0,0,1,1,0,35400,3700,3700,0,3700
256,7,1,0,3700,35400,999,0,6,2,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,35400,0,3700,0,9999999
257,59,71,32,14052,14052,999,1,4,1,14052,100,0,2,33,0,0,0,1,0,0,1,0,0,14052,14052,14052,0,0
258,64,81,10,103236,103236,24,2,1,2,40236,100,0,2,33,35000,1,0,1,0,0,1,1,0,103236,40236,103236,1,35000
259,65,81,10,103236,103236,6,2,1,2,63000,100,0,1,33,0,1,0,1,1,0,1,1,0,103236,63000,103236,1,0
260,21,73,34,9580,9580,999,1,6,4,9580,100,4,2,33,0,1,0,1,0,1,1,0,0,9580,9580,9580,0,0
261,4,1,0,9580,9580,999,0,6,4,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,9580,0,9580,0,9999999
262,3,1,0,9580,9580,999,0,6,4,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,9580,0,9580,0,9999999
263,1,1,0,9580,9580,999,0,6,4,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,9580,0,9580,0,9999999
264,64,91,36,25106,25106,999,1,1,2,0,100,0,1,33,0,1,0,1,1,0,1,0,1,25106,0,25106,1,0
265,64,73,36,25106,25106,999,1,1,2,25106,100,0,2,33,0,1,0,1,0,0,1,0,0,25106,25106,25106,1,0
266,80,73,36,14459,14459,999,1,5,1,14459,100,0,2,33,0,1,0,1,0,0,1,0,0,14459,14459,14459,0,0
267,28,50,10,93505,93505,45,2,1,4,41502,100,5,1,33,40000,0,0,1,1,0,1,1,0,93505,41502,93505,1,40000
268,28,111,10,93505,93505,40,2,1,4,52003,100,5,2,33,52000,1,1,1,0,0,1,1,0,93505,52003,93505,1,52000
269,7,1,0,93505,93505,999,0,6,4,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,93505,0,93505,0,9999999
270,3,1,0,93505,93505,999,0,6,4,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,93505,0,93505,0,9999999
271,40,123,10,82791,82791,40,2,1,7,30000,100,5,2,33,30000,1,1,1,0,0,1,1,0,82791,30000,82791,1,30000
272,40,73,21,82791,82791,999,2,1,7,20391,100,5,1,33,15070,1,0,1,1,0,1,1,0,82791,20391,82791,1,15070
273,19,73,34,82791,82791,999,1,6,7,30800,100,5,1,33,0,1,0,1,1,0,1,0,0,82791,30800,82791,0,0
274,17,50,34,82791,82791,999,1,6,7,800,100,1,1,33,800,0,0,1,1,1,1,0,0,82791,800,82791,0,800
275,16,40,34,82791,82791,999,1,6,7,800,100,5,1,33,800,0,0,1,1,0,1,0,0,82791,800,82791,0,800
276,4,1,0,82791,82791,999,0,6,7,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,82791,0,82791,0,9999999
277,2,1,0,82791,82791,999,0,6,7,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,82791,0,82791,0,9999999
278,44,91,10,85198,85198,40,2,1,2,47036,100,5,1,33,47000,1,0,1,1,0,1,1,0,85198,47036,85198,1,47000
279,49,73,10,85198,85198,40,2,1,2,38162,100,5,2,33,38000,1,0,1,0,0,1,1,0,85198,38162,85198,1,38000
280,65,81,36,113279,113279,999,1,1,3,40042,100,0,1,33,20140,1,0,1,1,0,1,0,0,113279,40042,113279,1,20140
281,62,92,10,113279,113279,36,2,1,3,45225,100,0,2,33,45000,1,0,1,0,0,1,1,0,113279,45225,113279,1,45000
282,29,111,10,113279,113279,56,2,6,3,28012,100,5,2,33,28012,1,1,1,0,0,1,1,0,113279,28012,113279,0,28012
283,21,81,34,19000,51500,999,1,6,1,19000,100,3,2,33,6000,1,0,1,0,1,1,0,0,51500,19000,19000,0,6000
284,25,91,10,32500,51500,64,2,6,1,32500,100,5,1,33,32500,1,0,1,1,0,1,1,0,51500,32500,32500,0,32500
285,49,81,21,89199,89199,999,2,4,3,36814,100,5,1,33,29000,1,0,1,1,0,1,1,0,89199,36814,89199,0,29000
286,17,60,34,89199,89199,999,1,6,3,18502,100,1,1,33,500,0,0,1,1,1,1,0,0,89199,18502,89199,0,500
287,79,73,36,89199,89199,999,1,5,3,33883,100,0,2,33,0,1,0,1,0,0,1,0,0,89199,33883,89199,0,0
288,43,91,10,37501,37501,50,2,4,2,34001,100,5,2,33,34000,1,0,1,0,0,1,1,0,37501,34001,37501,0,34000
289,18,73,34,37501,37501,999,1,6,2,3500,100,5,2,33,3500,1,0,1,0,0,1,0,0,37501,3500,37501,0,3500
290,51,50,10,312372,312372,60,2,1,8,56540,100,5,1,33,50000,0,0,1,1,0,1,1,0,312372,56540,312372,1,50000
291,51,73,10,312372,312372,40,2,1,8,38000,100,5,2,33,38000,1,0,1,0,0,1,1,0,312372,38000,312372,1,38000
292,26,73,34,312372,312372,999,1,6,8,0,100,5,2,33,0,1,0,1,0,0,1,0,1,312372,0,312372,0,0
293,27,91,10,312372,312372,40,2,6,8,11831,100,5,1,33,11000,1,0,1,1,0,1,1,0,312372,11831,312372,0,11000
294,29,111,12,206001,312372,999,2,1,8,173001,100,5,2,33,173000,1,1,1,0,0,1,1,0,312372,173001,206001,1,173000
295,30,111,12,206001,312372,999,2,1,8,33000,100,5,1,33,32000,1,1,1,1,0,1,1,0,312372,33000,206001,1,32000
296,6,1,0,206001,312372,999,0,6,8,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,312372,0,206001,0,9999999
297,0,1,0,206001,312372,999,0,6,8,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,312372,0,206001,0,9999999
298,39,60,32,17904,47904,999,1,4,4,9144,100,5,2,33,0,0,0,1,0,0,1,0,0,47904,9144,17904,0,0
299,16,40,34,17904,47904,999,1,6,4,8760,100,1,2,33,0,0,0,1,0,1,1,0,0,47904,8760,17904,0,0
300,15,30,34,17904,47904,999,1,6,4,0,100,0,1,33,0,0,0,1,1,0,1,0,1,47904,0,17904,0,0
301,1,1,0,17904,47904,999,0,6,4,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,47904,0,17904,0,9999999
302,38,60,10,30000,47904,40,2,4,1,30000,100,5,1,33,30000,0,0,1,1,0,1,1,0,47904,30000,30000,0,30000
303,60,111,10,160805,160805,58,2,1,4,58003,100,0,1,33,58000,1,1,1,1,0,1,1,0,160805,58003,160805,1,58000
304,50,123,10,160805,160805,40,2,1,4,52002,100,5,2,33,52000,1,1,1,0,0,1,1,0,160805,52002,160805,1,52000
305,24,81,10,160805,160805,8,2,6,4,26000,100,4,1,33,26000,1,0,1,1,1,1,1,0,160805,26000,160805,0,26000
306,19,81,10,160805,160805,1,2,6,4,24800,100,3,2,33,12000,1,0,1,0,1,1,1,0,160805,24800,160805,0,12000
307,37,73,34,37119,37119,999,1,1,4,680,100,5,2,33,0,1,0,1,0,0,1,0,0,37119,680,37119,1,0
308,40,73,10,37119,37119,40,2,1,4,36439,100,5,1,33,35000,1,0,1,1,0,1,1,0,37119,36439,37119,1,35000
309,13,1,0,37119,37119,999,0,6,4,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,37119,0,37119,0,9999999
310,10,1,0,37119,37119,999,0,6,4,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,37119,0,37119,0,9999999
311,40,124,10,7225,7225,45,2,6,1,7225,100,5,2,33,0,1,1,1,0,0,1,1,0,7225,7225,7225,0,0
312,69,111,36,117771,117771,999,1,1,2,63218,100,0,1,33,0,1,1,1,1,0,1,0,0,117771,63218,117771,1,0
313,68,111,36,117771,117771,999,1,1,2,54553,100,0,2,33,0,1,1,1,0,0,1,0,0,117771,54553,117771,1,0
314,75,73,10,87894,87894,5,2,1,2,34323,100,0,1,33,11000,1,0,1,1,0,1,1,0,87894,34323,87894,1,11000
315,72,73,12,87894,87894,999,2,1,2,53571,100,0,2,33,15000,1,0,1,0,0,1,1,0,87894,53571,87894,1,15000
316,28,123,10,107032,107032,40,2,1,2,44021,651,5,2,33,44000,1,1,1,0,0,0,1,0,107032,44021,107032,1,44000
317,28,111,1,107032,107032,999,0,1,2,63011,100,0,1,33,63000,1,1,1,1,0,1,0,0,107032,63011,107032,1,63000
318,42,92,12,223525,223525,999,2,1,5,7560,100,5,2,33,1000,1,0,1,0,0,1,1,0,223525,7560,223525,1,1000
319,43,123,10,223525,223525,40,2,1,5,215965,100,5,1,33,170000,1,1,1,1,0,1,1,0,223525,215965,223525,1,170000
320,9,1,0,223525,223525,999,0,6,5,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,223525,0,223525,0,9999999
321,7,1,0,223525,223525,999,0,6,5,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,223525,0,223525,0,9999999
322,5,1,0,223525,223525,999,0,6,5,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,223525,0,223525,0,9999999
323,35,50,10,23173,58173,22,2,6,3,23173,100,5,2,33,12000,0,0,1,0,0,1,1,0,58173,23173,23173,0,12000
324,15,40,34,23173,58173,999,1,6,3,0,100,0,1,33,0,0,0,1,1,0,1,0,1,58173,0,23173,0,0
325,10,1,0,23173,58173,999,0,6,3,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,58173,0,23173,0,9999999
326,43,73,12,35000,58173,999,2,4,1,35000,100,5,1,33,35000,1,0,1,1,0,1,1,0,58173,35000,35000,0,35000
327,39,123,10,207532,207532,55,2,3,1,207532,100,5,1,33,195000,1,1,1,1,0,1,1,0,207532,207532,207532,0,195000
328,26,111,10,135161,170461,45,2,6,1,135161,100,5,1,33,135000,1,1,1,1,0,1,1,0,170461,135161,135161,0,135000
329,24,111,10,35300,170461,40,2,6,1,35300,100,5,1,33,35000,1,1,1,1,0,1,1,0,170461,35300,35300,0,35000
330,53,73,10,142242,142242,40,2,2,3,46870,100,5,2,33,46800,1,0,1,0,0,1,1,0,142242,46870,142242,1,46800
331,28,111,10,142242,142242,40,2,6,3,40288,100,4,2,33,40000,1,1,1,0,1,1,1,0,142242,40288,142242,0,40000
332,57,73,10,142242,142242,56,2,2,3,55084,100,0,1,33,54000,1,0,1,1,0,1,1,0,142242,55084,142242,1,54000
333,63,92,32,40437,40437,999,1,6,1,40437,100,0,1,33,0,1,0,1,1,0,1,0,0,40437,40437,40437,0,0
334,73,91,36,36914,36914,999,1,4,1,36914,100,0,1,33,0,1,0,1,1,0,1,0,0,36914,36914,36914,0,0
335,56,111,10,60127,60127,40,2,4,2,35624,100,0,2,33,34000,1,1,1,0,0,1,1,0,60127,35624,60127,0,34000
336,20,81,12,60127,60127,999,2,6,2,24503,100,3,1,33,6400,1,0,1,1,1,1,1,0,60127,24503,60127,0,6400
337,28,111,10,70002,134004,40,2,6,1,70002,100,5,2,33,70000,1,1,1,0,0,1,1,0,134004,70002,70002,0,70000
338,23,111,10,64002,134004,40,2,6,1,64002,100,5,1,33,64000,1,1,1,1,0,1,1,0,134004,64002,64002,0,64000
339,54,73,34,8796,8796,999,1,6,1,8796,100,5,1,33,0,1,0,1,1,0,1,0,0,8796,8796,8796,0,0
340,65,81,32,686,686,999,1,3,1,686,100,0,1,33,0,1,0,1,1,0,1,0,0,686,686,686,0,0
341,85,60,36,17014,17014,999,1,4,1,17014,100,0,2,33,0,0,0,1,0,0,1,0,0,17014,17014,17014,0,0
342,68,92,36,82521,82521,999,1,1,2,22500,100,0,1,33,0,1,0,1,1,0,1,0,0,82521,22500,82521,1,0
343,64,92,10,82521,82521,35,2,1,2,60021,100,0,2,33,60000,1,0,1,0,0,1,1,0,82521,60021,82521,1,60000
344,40,125,10,281565,281565,20,2,1,4,88535,100,5,2,33,88000,1,1,1,0,0,1,1,0,281565,88535,281565,1,88000
345,37,123,10,281565,281565,50,2,1,4,193030,100,5,1,33,110000,1,1,1,1,0,1,1,0,281565,193030,281565,1,110000
346,5,1,0,281565,281565,999,0,6,4,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,281565,0,281565,0,9999999
347,2,1,0,281565,281565,999,0,6,4,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,281565,0,281565,0,9999999
348,37,73,21,20800,20800,999,2,1,3,0,100,5,1,33,0,1,0,1,1,0,1,1,1,20800,0,20800,1,0
349,40,73,12,20800,20800,999,2,1,3,20800,100,5,2,33,20800,1,0,1,0,0,1,1,0,20800,20800,20800,1,20800
350,7,1,0,20800,20800,999,0,6,3,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,20800,0,20800,0,9999999
351,67,81,36,125642,125642,999,1,1,2,20796,100,0,2,33,0,1,0,1,0,0,1,0,0,125642,20796,125642,1,0
352,67,123,10,125642,125642,16,2,1,2,104846,100,0,1,33,6000,1,1,1,1,0,1,1,0,125642,104846,125642,1,6000
353,80,111,36,12857,12857,999,1,2,1,12857,100,0,2,33,0,1,1,1,0,0,1,0,0,12857,12857,12857,1,0
354,73,123,36,117652,117652,999,1,1,2,111592,100,0,1,33,0,1,1,1,1,0,1,0,0,117652,111592,117652,1,0
355,67,123,36,117652,117652,999,1,1,2,6060,100,0,2,33,0,1,1,1,0,0,1,0,0,117652,6060,117652,1,0
356,25,73,10,25030,25030,40,2,6,1,25030,100,5,2,33,25000,1,0,1,0,0,1,1,0,25030,25030,25030,0,25000
357,58,81,10,227400,227400,80,2,1,2,227200,100,0,1,33,139000,1,0,1,1,0,1,1,0,227400,227200,227400,1,139000
358,51,81,36,227400,227400,999,1,1,2,200,100,5,2,33,0,1,0,1,0,0,1,0,0,227400,200,227400,1,0
359,54,123,10,65029,115041,40,2,2,1,65029,100,5,2,33,65000,1,1,1,0,0,1,1,0,115041,65029,65029,1,65000
360,51,123,10,50012,115041,50,2,5,1,50012,100,5,2,33,50000,1,1,1,0,0,1,1,0,115041,50012,50012,0,50000
361,44,111,10,73420,73420,40,2,4,4,73410,100,5,2,33,65000,1,1,1,0,0,1,1,0,73420,73410,73420,0,65000
362,16,40,34,73420,73420,999,1,6,4,10,100,1,2,33,0,0,0,1,0,1,1,0,0,73420,10,73420,0,0
363,11,1,0,73420,73420,999,0,6,4,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,73420,0,73420,0,9999999
364,9,1,0,73420,73420,999,0,6,4,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,73420,0,73420,0,9999999
365,25,73,10,64751,64751,42,2,6,2,15004,100,5,2,33,15000,1,0,1,0,0,1,1,0,64751,15004,64751,0,15000
366,23,111,10,64751,64751,40,2,6,2,49747,100,5,2,33,39000,1,1,1,0,0,1,1,0,64751,49747,64751,0,39000
367,26,111,10,18000,56200,35,2,6,1,18000,100,5,2,33,18000,1,1,1,0,0,1,1,0,56200,18000,18000,0,18000
368,26,111,10,20000,56200,45,2,6,1,20000,100,5,2,33,20000,1,1,1,0,0,1,1,0,56200,20000,20000,0,20000
369,26,111,10,18200,56200,35,2,6,1,18200,100,4,2,33,18200,1,1,1,0,1,1,1,0,56200,18200,18200,0,18200
370,65,111,10,40183,40183,10,2,1,2,22683,100,0,2,33,2000,1,1,1,0,0,1,1,0,40183,22683,40183,1,2000
371,55,124,10,40183,40183,40,2,1,2,17500,100,0,1,33,0,1,1,1,1,0,1,1,0,40183,17500,40183,1,0
372,47,73,10,135427,135427,10,2,1,6,103003,802,5,1,33,0,1,0,1,1,0,0,1,0,135427,103003,135427,1,0
373,45,73,10,135427,135427,20,2,1,6,14978,100,5,2,33,14976,1,0,1,0,0,1,1,0,135427,14978,135427,1,14976
374,21,81,10,135427,135427,15,2,6,6,9436,100,5,2,33,9400,1,0,1,0,0,1,1,0,135427,9436,135427,0,9400
375,19,81,10,135427,135427,1,2,6,6,5002,100,3,2,33,5000,1,0,1,0,1,1,1,0,135427,5002,135427,0,5000
376,18,60,10,135427,135427,8,2,6,6,3004,100,1,2,33,3000,0,0,1,0,1,1,1,0,135427,3004,135427,0,3000
377,15,30,34,135427,135427,999,1,6,6,4,100,0,2,33,0,0,0,1,0,0,1,0,0,135427,4,135427,0,0
378,79,123,36,52440,52440,999,1,6,1,52440,100,0,2,33,0,1,1,1,0,0,1,0,0,52440,52440,52440,0,0
379,57,60,32,12096,12096,999,1,4,1,12096,100,0,1,33,0,0,0,1,1,0,1,0,0,12096,12096,12096,0,0
380,64,40,36,22606,22606,999,1,1,2,11098,100,0,2,33,0,0,0,1,0,0,1,0,0,22606,11098,22606,1,0
381,72,20,36,22606,22606,999,1,1,2,11508,100,0,1,33,0,0,0,1,1,0,1,0,0,22606,11508,22606,1,0
382,33,111,10,90032,90032,40,2,1,2,40022,100,5,2,33,40000,1,1,1,0,0,1,1,0,90032,40022,90032,1,40000
383,30,123,10,90032,90032,62,2,1,2,50010,100,5,1,33,50000,1,1,1,1,0,1,1,0,90032,50010,90032,1,50000
384,26,92,10,35000,65000,40,2,6,1,35000,100,5,1,33,35000,1,0,1,1,0,1,1,0,65000,35000,35000,0,35000
385,26,81,10,30000,65000,40,2,6,1,30000,100,5,1,33,30000,1,0,1,1,0,1,1,0,65000,30000,30000,0,30000
386,60,111,10,110309,110309,32,2,1,3,20084,100,0,2,33,20000,1,1,1,0,0,1,1,0,110309,20084,110309,1,20000
387,62,81,10,110309,110309,50,2,1,3,50081,100,0,1,33,50000,1,0,1,1,0,1,1,0,110309,50081,110309,1,50000
388,26,81,10,110309,110309,40,2,6,3,40144,100,5,1,33,40000,1,0,1,1,0,1,1,0,110309,40144,110309,0,40000
389,47,111,10,44104,44104,32,2,4,2,35100,100,5,2,33,0,1,1,1,0,0,1,1,0,44104,35100,44104,0,0
390,21,81,10,44104,44104,40,2,6,2,9004,100,5,2,33,9000,1,0,1,0,0,1,1,0,44104,9004,44104,0,9000
391,59,124,10,361727,361727,50,2,1,3,256150,100,0,1,33,200000,1,1,1,1,0,1,1,0,361727,256150,361727,1,200000
392,62,81,10,361727,361727,50,2,1,3,58989,100,0,2,33,58600,1,0,1,0,0,1,1,0,361727,58989,361727,1,58600
393,21,81,10,361727,361727,40,2,6,3,46588,100,5,2,33,11300,1,0,1,0,0,1,1,0,361727,46588,361727,0,11300
394,53,111,10,49130,49130,60,2,1,5,39615,100,5,1,33,0,1,1,1,1,0,1,1,0,49130,39615,49130,1,0
395,52,73,34,49130,49130,999,1,1,5,9515,100,5,2,33,0,1,0,1,0,0,1,0,0,49130,9515,49130,1,0
396,17,50,34,49130,49130,999,1,6,5,0,100,1,2,33,0,0,0,1,0,1,1,0,1,49130,0,49130,0,0
397,15,30,34,49130,49130,999,1,6,5,0,100,0,1,33,0,0,0,1,1,0,1,0,1,49130,0,49130,0,0
398,13,1,0,49130,49130,999,0,6,5,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,49130,0,49130,0,9999999
399,32,111,10,165318,165318,35,2,1,4,60116,100,5,2,33,60000,1,1,1,0,0,1,1,0,165318,60116,165318,1,60000
400,37,111,10,165318,165318,40,2,1,4,105202,100,5,1,33,74000,1,1,1,1,0,1,1,0,165318,105202,165318,1,74000
401,3,1,0,165318,165318,999,0,6,4,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,165318,0,165318,0,9999999
402,0,1,0,165318,165318,999,0,6,4,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,165318,0,165318,0,9999999
403,39,50,10,70135,70135,80,2,1,6,30000,651,5,1,33,30000,0,0,1,1,0,0,1,0,70135,30000,70135,1,30000
404,37,60,34,70135,70135,999,1,1,6,0,651,5,2,33,0,0,0,1,0,0,0,0,1,70135,0,70135,1,0
405,17,50,34,70135,70135,999,1,6,6,0,651,1,1,33,0,0,0,1,1,1,0,0,1,70135,0,70135,0,0
406,12,1,0,70135,70135,999,0,6,6,99999999,651,0,1,33,9999999,0,0,1,1,0,0,0,1,70135,0,70135,0,9999999
407,59,73,10,40135,70135,40,2,1,6,40135,651,0,2,33,40000,1,0,1,0,0,0,1,0,70135,40135,40135,1,40000
408,65,81,36,40135,70135,999,1,1,6,0,651,0,1,33,0,1,0,1,1,0,0,0,1,70135,0,40135,1,0
409,51,81,10,173797,173797,35,2,4,4,31038,100,5,2,33,23000,1,0,1,0,0,1,1,0,173797,31038,173797,0,23000
410,28,73,34,173797,173797,999,1,6,4,10681,100,5,1,33,0,1,0,1,1,0,1,0,0,173797,10681,173797,0,0
411,22,81,10,173797,173797,47,2,6,4,32020,100,3,2,33,30000,1,0,1,0,1,1,1,0,173797,32020,173797,0,30000
412,21,73,10,173797,173797,40,2,6,4,100058,100,5,1,33,100000,1,0,1,1,0,1,1,0,173797,100058,173797,0,100000
413,56,81,32,53002,53002,999,1,1,2,14002,100,0,1,33,0,1,0,1,1,0,1,0,0,53002,14002,53002,1,0
414,51,50,10,53002,53002,40,2,1,2,39000,100,5,2,33,39000,0,0,1,0,0,1,1,0,53002,39000,53002,1,39000
415,31,73,10,110294,110294,40,2,3,2,110294,100,5,1,33,110000,1,0,1,1,0,1,1,0,110294,110294,110294,0,110000
416,4,1,0,110294,110294,999,0,6,2,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,110294,0,110294,0,9999999
417,45,92,10,66286,66286,55,2,1,4,26068,100,5,1,33,22000,1,0,1,1,0,1,1,0,66286,26068,66286,1,22000
418,44,111,10,66286,66286,48,2,1,4,40218,100,5,2,33,40000,1,1,1,0,0,1,1,0,66286,40218,66286,1,40000
419,14,1,0,66286,66286,999,0,6,4,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,66286,0,66286,0,9999999
420,8,1,0,66286,66286,999,0,6,4,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,66286,0,66286,0,9999999
421,56,123,10,50000,50000,40,2,4,1,50000,100,0,2,33,50000,1,1,1,0,0,1,1,0,50000,50000,50000,0,50000
422,59,30,32,95369,95369,999,1,1,2,15369,100,0,2,33,0,0,0,1,0,0,1,0,0,95369,15369,95369,1,0
